	is_correct	label	pred
303	True	0	0
304	True	0	0
305	True	0	0
306	True	0	0
307	True	0	0
308	True	0	0
309	True	0	0
310	True	0	0
311	True	0	0
312	True	0	0
313	True	0	0
314	True	0	0
315	True	0	0
316	True	0	0
317	True	0	0
318	True	0	0
319	True	0	0
320	True	0	0
321	True	0	0
322	True	0	0
323	True	0	0
324	True	0	0
325	True	0	0
326	True	0	0
327	True	0	0
328	True	0	0
329	True	0	0
330	True	0	0
331	True	0	0
332	True	0	0
333	True	0	0
334	True	0	0
335	True	0	0
336	True	0	0
337	True	0	0
338	True	0	0
339	True	0	0
340	True	0	0
341	True	0	0
342	True	0	0
343	True	0	0
344	True	0	0
345	True	0	0
346	True	0	0
347	True	0	0
348	True	0	0
349	True	0	0
350	True	0	0
351	True	0	0
352	True	0	0
353	True	0	0
354	True	0	0
355	True	0	0
356	True	0	0
357	True	0	0
358	True	0	0
359	True	0	0
360	True	0	0
361	True	0	0
362	True	0	0
363	True	0	0
364	True	0	0
365	True	0	0
366	True	0	0
367	True	0	0
368	True	0	0
369	True	0	0
370	True	0	0
371	True	0	0
372	True	0	0
373	True	0	0
374	True	0	0
375	True	0	0
376	True	0	0
377	True	0	0
378	True	0	0
379	True	0	0
380	True	0	0
381	True	0	0
382	True	0	0
383	True	0	0
384	True	0	0
385	True	0	0
386	True	0	0
387	True	0	0
388	True	0	0
389	True	0	0
390	True	0	0
391	True	0	0
392	True	0	0
393	True	0	0
394	True	0	0
395	True	0	0
396	True	0	0
397	True	0	0
398	True	0	0
399	True	0	0
400	True	0	0
401	True	0	0
402	True	0	0
403	True	0	0
404	True	0	0
405	True	0	0
406	True	0	0
407	True	0	0
408	True	0	0
409	True	0	0
410	True	0	0
411	True	0	0
412	True	0	0
413	True	0	0
414	True	0	0
415	True	0	0
416	True	0	0
417	True	0	0
418	True	0	0
419	True	0	0
420	True	0	0
421	True	0	0
422	True	0	0
423	True	0	0
424	True	0	0
425	True	0	0
426	True	0	0
427	True	0	0
428	True	0	0
429	True	0	0
430	True	0	0
431	True	0	0
432	True	0	0
433	True	0	0
434	True	0	0
435	True	0	0
436	True	0	0
437	True	0	0
438	True	0	0
439	True	0	0
440	True	0	0
441	True	0	0
442	True	0	0
443	True	0	0
444	True	0	0
445	True	0	0
446	True	0	0
447	True	0	0
448	True	0	0
449	True	0	0
450	True	0	0
451	True	0	0
452	True	0	0
453	True	0	0
454	True	0	0
455	True	0	0
456	True	0	0
457	True	0	0
458	True	0	0
459	True	0	0
460	True	0	0
461	True	0	0
462	True	0	0
463	True	0	0
464	True	0	0
465	True	0	0
466	True	0	0
467	True	0	0
468	True	0	0
469	True	0	0
470	True	0	0
471	True	0	0
472	True	0	0
473	True	0	0
474	True	0	0
475	True	0	0
476	True	0	0
477	True	0	0
478	True	0	0
479	True	0	0
480	True	0	0
481	True	0	0
482	True	0	0
483	True	0	0
484	True	0	0
485	True	0	0
486	True	0	0
487	True	0	0
488	True	0	0
489	True	0	0
490	True	0	0
491	True	0	0
492	True	0	0
493	True	0	0
494	True	0	0
495	True	0	0
496	True	0	0
497	True	0	0
498	True	0	0
499	True	0	0
500	True	0	0
501	True	0	0
502	True	0	0
503	True	0	0
504	True	0	0
505	True	0	0
506	True	0	0
507	True	0	0
508	True	0	0
509	True	0	0
510	True	0	0
511	True	0	0
512	True	0	0
513	True	0	0
514	True	0	0
515	True	0	0
516	True	0	0
517	True	0	0
518	True	0	0
519	True	0	0
520	True	0	0
521	True	0	0
522	True	0	0
523	True	0	0
524	True	0	0
525	True	0	0
526	True	0	0
527	True	0	0
528	True	0	0
529	True	0	0
530	True	0	0
531	True	0	0
532	True	0	0
533	True	0	0
534	True	0	0
535	True	0	0
536	True	0	0
537	True	0	0
538	True	0	0
539	True	0	0
540	True	0	0
541	True	0	0
542	True	0	0
543	True	0	0
544	True	0	0
545	True	0	0
546	True	0	0
547	True	0	0
548	True	0	0
549	True	0	0
550	True	0	0
551	True	0	0
552	True	0	0
553	True	0	0
554	True	0	0
555	True	0	0
556	True	0	0
557	True	0	0
558	True	0	0
559	True	0	0
560	True	0	0
561	True	0	0
562	True	0	0
563	True	0	0
564	True	0	0
565	True	0	0
566	True	0	0
567	True	0	0
568	True	0	0
569	True	0	0
570	True	0	0
571	True	0	0
572	True	0	0
573	True	0	0
574	True	0	0
575	True	0	0
576	True	0	0
577	True	0	0
578	True	0	0
579	True	0	0
580	True	0	0
581	True	0	0
582	True	0	0
583	True	0	0
584	True	0	0
585	True	0	0
586	True	0	0
587	True	0	0
588	True	0	0
589	True	0	0
590	True	0	0
591	True	0	0
592	True	0	0
593	True	0	0
594	True	0	0
595	True	0	0
596	True	0	0
597	True	0	0
598	True	0	0
599	True	0	0
600	True	0	0
601	True	0	0
602	True	0	0
603	True	0	0
604	True	0	0
605	True	0	0
606	True	0	0
607	True	0	0
608	True	0	0
609	True	0	0
610	True	0	0
611	True	0	0
612	True	0	0
613	True	0	0
614	True	0	0
615	True	0	0
616	True	0	0
617	True	0	0
618	True	0	0
619	True	0	0
620	True	0	0
621	True	0	0
622	True	0	0
623	True	0	0
624	True	0	0
625	True	0	0
626	True	0	0
627	True	0	0
628	True	0	0
629	True	0	0
630	True	0	0
631	True	0	0
632	True	0	0
633	True	0	0
634	True	0	0
635	True	0	0
636	True	0	0
637	True	0	0
638	True	0	0
639	True	0	0
640	True	0	0
641	True	0	0
642	True	0	0
643	True	0	0
644	True	0	0
645	True	0	0
646	True	0	0
647	True	0	0
648	True	0	0
649	True	0	0
650	True	0	0
651	True	0	0
652	True	0	0
653	True	0	0
654	True	0	0
655	True	0	0
656	True	0	0
657	True	0	0
658	True	0	0
659	True	0	0
660	True	0	0
661	True	0	0
662	True	0	0
663	True	0	0
664	True	0	0
665	True	0	0
666	True	0	0
667	True	0	0
668	True	0	0
669	True	0	0
670	True	0	0
671	True	0	0
672	True	0	0
673	True	0	0
674	True	0	0
675	True	0	0
676	True	0	0
677	True	0	0
678	True	0	0
679	True	0	0
680	True	0	0
681	True	0	0
682	True	0	0
683	True	0	0
684	True	0	0
685	True	0	0
686	True	0	0
687	True	0	0
688	True	0	0
689	True	0	0
690	True	0	0
691	True	0	0
692	True	0	0
693	True	0	0
694	True	0	0
695	True	0	0
696	True	0	0
697	True	0	0
698	True	0	0
699	True	0	0
700	True	0	0
701	True	0	0
702	True	0	0
703	True	0	0
704	True	0	0
705	True	0	0
706	True	0	0
707	True	0	0
708	True	0	0
709	True	0	0
710	True	0	0
711	True	0	0
712	True	0	0
713	True	0	0
714	True	0	0
715	True	0	0
716	True	0	0
717	True	0	0
718	True	0	0
719	True	0	0
720	True	0	0
721	True	0	0
722	True	0	0
723	True	0	0
724	True	0	0
725	True	0	0
726	True	0	0
727	True	0	0
728	True	0	0
729	True	0	0
730	True	0	0
731	True	0	0
732	True	0	0
733	True	0	0
734	True	0	0
735	True	0	0
736	True	0	0
737	True	0	0
738	True	0	0
739	True	0	0
740	True	0	0
741	True	0	0
742	True	0	0
743	True	0	0
744	True	0	0
745	True	0	0
746	True	0	0
747	True	0	0
748	True	0	0
749	True	0	0
750	True	0	0
751	True	0	0
752	True	0	0
753	True	0	0
754	True	0	0
755	True	0	0
756	True	0	0
757	True	0	0
758	True	0	0
759	True	0	0
760	True	0	0
761	True	0	0
762	True	0	0
763	True	0	0
764	True	0	0
765	True	0	0
766	True	0	0
767	True	0	0
768	True	0	0
769	True	0	0
770	True	0	0
771	True	0	0
772	True	0	0
773	True	0	0
774	True	0	0
775	True	0	0
776	True	0	0
777	True	0	0
778	True	0	0
779	True	0	0
780	True	0	0
781	True	0	0
782	True	0	0
783	True	0	0
784	True	0	0
785	True	0	0
786	True	0	0
787	True	0	0
788	True	0	0
789	True	0	0
790	True	0	0
791	True	0	0
792	True	0	0
793	True	0	0
794	True	0	0
795	True	0	0
796	True	0	0
797	True	0	0
798	True	0	0
799	True	0	0
800	True	0	0
801	True	0	0
802	True	0	0
803	True	0	0
804	True	0	0
805	True	0	0
806	True	0	0
807	True	0	0
808	True	0	0
809	True	0	0
810	True	0	0
811	True	0	0
812	True	0	0
813	True	0	0
814	True	0	0
815	True	0	0
816	True	0	0
817	True	0	0
818	True	0	0
819	True	0	0
820	True	0	0
821	True	0	0
822	True	0	0
823	True	0	0
824	True	0	0
825	True	0	0
826	True	0	0
827	True	0	0
828	True	0	0
829	True	0	0
830	True	0	0
831	True	0	0
832	True	0	0
833	True	0	0
834	True	0	0
835	True	0	0
836	True	0	0
837	True	0	0
838	True	0	0
839	True	0	0
840	True	0	0
841	True	0	0
842	True	0	0
843	True	0	0
844	True	0	0
845	True	0	0
846	True	0	0
847	True	0	0
848	True	0	0
849	True	0	0
850	True	0	0
851	True	0	0
852	True	0	0
853	True	0	0
854	True	0	0
855	True	0	0
856	True	0	0
857	True	0	0
858	True	0	0
859	True	0	0
860	True	0	0
861	True	0	0
862	True	0	0
863	True	0	0
864	True	0	0
865	True	0	0
866	True	0	0
867	True	0	0
868	True	0	0
869	True	0	0
870	True	0	0
871	True	0	0
872	True	0	0
873	True	0	0
874	True	0	0
875	True	0	0
876	True	0	0
877	True	0	0
878	True	0	0
879	True	0	0
880	True	0	0
881	True	0	0
882	True	0	0
883	True	0	0
884	True	0	0
885	True	0	0
886	True	0	0
887	True	0	0
888	True	0	0
889	True	0	0
890	True	0	0
891	True	0	0
892	True	0	0
893	True	0	0
894	True	0	0
895	True	0	0
896	True	0	0
897	True	0	0
898	True	0	0
899	True	0	0
900	True	0	0
901	True	0	0
902	True	0	0
903	True	0	0
904	True	0	0
905	True	0	0
906	True	0	0
907	True	0	0
908	True	0	0
909	True	0	0
910	True	0	0
911	True	0	0
912	True	0	0
913	True	0	0
914	True	0	0
915	True	0	0
916	True	0	0
917	True	0	0
918	True	0	0
919	True	0	0
920	True	0	0
921	True	0	0
922	True	0	0
923	True	0	0
924	True	0	0
925	True	0	0
926	True	0	0
927	True	0	0
928	True	0	0
929	True	0	0
930	True	0	0
931	True	0	0
932	True	0	0
933	True	0	0
934	True	0	0
935	True	0	0
936	True	0	0
937	True	0	0
938	True	0	0
939	True	0	0
940	True	0	0
941	True	0	0
942	True	0	0
943	True	0	0
944	True	0	0
945	True	0	0
946	True	0	0
947	True	0	0
948	True	0	0
949	True	1	1
950	True	1	1
951	True	1	1
952	True	1	1
953	True	1	1
954	True	1	1
955	True	1	1
956	True	1	1
957	True	1	1
958	True	1	1
959	True	1	1
960	True	1	1
961	True	1	1
962	True	1	1
963	True	1	1
964	True	1	1
965	True	1	1
966	True	1	1
967	True	1	1
968	True	1	1
969	True	1	1
970	True	1	1
971	True	1	1
972	True	1	1
973	True	1	1
974	True	1	1
975	True	1	1
976	True	1	1
977	True	1	1
978	True	1	1
979	True	1	1
980	True	1	1
981	True	1	1
982	True	1	1
983	True	1	1
984	True	1	1
985	True	1	1
986	True	1	1
987	True	1	1
988	True	1	1
989	True	1	1
990	True	1	1
991	True	1	1
992	True	1	1
993	True	1	1
994	True	1	1
995	True	1	1
996	True	1	1
997	True	1	1
998	True	1	1
999	True	1	1
1000	True	1	1
1001	True	1	1
1002	True	1	1
1003	True	1	1
1004	True	1	1
1005	True	1	1
1006	True	1	1
1007	True	1	1
1008	True	1	1
1009	True	1	1
1010	True	1	1
1011	True	1	1
1012	True	1	1
1013	True	1	1
1014	True	1	1
1015	True	1	1
1016	True	1	1
1017	True	1	1
1018	True	1	1
1019	True	1	1
1020	True	1	1
1021	True	1	1
1022	True	1	1
1023	True	1	1
1024	True	1	1
1025	True	1	1
1026	True	1	1
1027	True	1	1
1028	True	1	1
1029	True	1	1
1030	True	1	1
1031	True	1	1
1032	True	1	1
1033	True	1	1
1034	True	1	1
1035	True	1	1
1036	True	1	1
1037	True	1	1
1038	True	1	1
1039	True	1	1
1040	True	1	1
1041	True	1	1
1042	True	1	1
1043	True	1	1
1044	True	1	1
1045	True	1	1
1046	True	1	1
1047	True	1	1
1048	True	1	1
1049	True	1	1
1050	True	1	1
1051	True	1	1
1052	True	1	1
1053	True	1	1
1054	True	1	1
1055	True	1	1
1056	True	1	1
1057	True	1	1
1058	True	1	1
1059	True	1	1
1060	True	1	1
1061	True	1	1
1062	True	1	1
1063	True	1	1
1064	True	1	1
1065	True	1	1
1066	True	1	1
1067	True	1	1
1068	True	1	1
1069	True	1	1
1070	True	1	1
1071	True	1	1
1072	True	1	1
1073	True	1	1
1074	True	1	1
1075	True	1	1
1076	True	1	1
1077	True	1	1
1078	True	1	1
1079	True	1	1
1080	True	1	1
1081	True	1	1
1082	True	1	1
1083	True	1	1
1084	True	1	1
1085	True	1	1
1086	True	1	1
1087	True	1	1
1088	True	1	1
1089	True	1	1
1090	True	1	1
1091	True	1	1
1092	True	1	1
1093	True	1	1
1094	True	1	1
1095	True	1	1
1096	True	1	1
1097	True	1	1
1098	True	1	1
1099	True	1	1
1100	True	1	1
1101	True	1	1
1102	True	1	1
1103	True	1	1
1104	True	1	1
1105	True	1	1
1106	True	1	1
1107	True	1	1
1108	True	1	1
1109	True	1	1
1110	True	1	1
1111	True	1	1
1112	True	1	1
1113	True	1	1
1114	True	1	1
1115	True	1	1
1116	True	1	1
1117	True	1	1
1118	True	1	1
1119	True	1	1
1120	True	1	1
1121	True	1	1
1122	True	1	1
1123	True	1	1
1124	True	1	1
1125	True	1	1
1126	True	1	1
1127	True	1	1
1128	True	1	1
1129	True	1	1
1130	True	1	1
1131	True	1	1
1132	True	1	1
1133	True	1	1
1134	True	1	1
1135	True	1	1
1136	True	1	1
1137	True	1	1
1138	True	1	1
1139	True	1	1
1140	True	1	1
1141	True	1	1
1142	True	1	1
1143	True	1	1
1144	True	1	1
1145	True	1	1
1146	True	1	1
1147	True	1	1
1148	True	1	1
1149	True	1	1
1150	True	1	1
1151	True	1	1
1152	True	1	1
1153	True	1	1
1154	True	1	1
1155	True	1	1
1156	True	1	1
1157	True	1	1
1158	True	1	1
1159	True	1	1
1160	True	1	1
1161	True	1	1
1162	True	1	1
1163	True	1	1
1164	True	1	1
1165	True	1	1
1166	True	1	1
1167	True	1	1
1168	True	1	1
1169	True	1	1
1170	True	1	1
1171	True	1	1
1172	True	1	1
1173	True	1	1
1174	True	1	1
1175	True	1	1
1176	True	1	1
1177	True	1	1
1178	True	1	1
1179	True	1	1
1180	True	1	1
1181	True	1	1
1182	True	1	1
1183	True	1	1
1184	True	1	1
1185	True	1	1
1186	True	1	1
1187	True	1	1
1188	True	1	1
1189	True	1	1
1190	True	1	1
1191	True	1	1
1192	True	1	1
1193	True	1	1
1194	True	1	1
1195	True	1	1
1196	True	1	1
1197	True	1	1
1198	True	1	1
1199	True	1	1
1200	True	1	1
1201	True	1	1
1202	True	1	1
1203	True	1	1
1204	True	1	1
1205	True	1	1
1206	True	1	1
1207	True	1	1
1208	True	1	1
1209	True	1	1
1210	True	1	1
1211	True	1	1
1212	True	1	1
1213	True	1	1
1214	True	1	1
1215	True	1	1
1216	True	1	1
1217	True	1	1
1218	True	1	1
1219	True	1	1
1220	True	1	1
1221	True	1	1
1222	True	1	1
1223	True	1	1
1224	True	1	1
1225	True	1	1
1226	True	1	1
1227	True	1	1
1228	True	1	1
1229	True	1	1
1230	True	1	1
1231	True	1	1
1232	True	1	1
1233	True	1	1
1234	True	1	1
1235	True	1	1
1236	True	1	1
1237	True	1	1
1238	True	1	1
1239	True	1	1
1240	True	1	1
1241	True	1	1
1242	True	1	1
1243	True	1	1
1244	True	1	1
1245	True	1	1
1246	True	1	1
1247	True	1	1
1248	True	1	1
1249	True	1	1
1250	True	1	1
1251	True	1	1
1252	True	1	1
1253	True	1	1
1254	True	1	1
1255	True	1	1
1256	True	1	1
1257	True	1	1
1258	True	1	1
1259	True	1	1
1260	True	1	1
1261	True	1	1
1262	True	1	1
1263	True	1	1
1264	True	1	1
1265	True	1	1
1266	True	1	1
1267	True	1	1
1268	True	1	1
1269	True	1	1
1270	True	1	1
1271	True	1	1
1272	True	1	1
1273	True	1	1
1274	True	1	1
1275	True	1	1
1276	True	1	1
1277	True	1	1
1278	True	1	1
1279	True	1	1
1280	True	1	1
1281	True	1	1
1282	True	1	1
1283	True	1	1
1284	True	1	1
1285	True	1	1
1286	True	1	1
1287	True	1	1
1288	True	1	1
1289	True	1	1
1290	True	1	1
1291	True	1	1
1292	True	1	1
1293	True	1	1
1294	True	1	1
1295	True	1	1
1296	True	1	1
1297	True	1	1
1298	True	1	1
1299	True	1	1
1300	True	1	1
1301	True	1	1
1302	True	1	1
1303	True	1	1
1304	True	1	1
1305	True	1	1
1306	True	1	1
1307	True	1	1
1308	True	1	1
1309	True	1	1
1310	True	1	1
1311	True	1	1
1312	True	1	1
1313	True	1	1
1314	True	1	1
1315	True	1	1
1316	True	1	1
1317	True	1	1
1318	True	1	1
1319	True	1	1
1320	True	1	1
1321	True	1	1
1322	True	1	1
1323	True	1	1
1324	True	1	1
1325	True	1	1
1326	True	1	1
1327	True	1	1
1328	True	1	1
1329	True	1	1
1330	True	1	1
1331	True	1	1
1332	True	1	1
1333	True	1	1
1334	True	1	1
1335	True	1	1
1336	True	1	1
1337	True	1	1
1338	True	1	1
1339	True	1	1
1340	True	1	1
1341	True	1	1
1342	True	1	1
1343	True	1	1
1344	True	1	1
1345	True	1	1
1346	True	1	1
1347	True	1	1
1348	True	1	1
1349	True	1	1
1350	True	1	1
1351	True	1	1
1352	True	1	1
1353	True	1	1
1354	True	1	1
1355	True	1	1
1356	True	1	1
1357	True	1	1
1358	True	1	1
1359	True	1	1
1360	True	1	1
1361	True	1	1
1362	True	1	1
1363	True	1	1
1364	True	1	1
1365	True	1	1
1366	True	1	1
1367	True	1	1
1368	True	1	1
1369	True	1	1
1370	True	1	1
1371	True	1	1
1372	True	1	1
1373	True	1	1
1374	True	1	1
1375	True	1	1
1376	True	1	1
1377	True	1	1
1378	True	1	1
1379	True	1	1
1380	True	1	1
1381	True	1	1
1382	True	1	1
1383	True	1	1
1384	True	1	1
1385	True	1	1
1386	True	1	1
1387	True	1	1
1388	True	1	1
1389	True	1	1
1390	True	1	1
1391	True	1	1
1392	True	1	1
1393	True	1	1
1394	True	1	1
1395	True	1	1
1396	True	1	1
1397	True	1	1
1398	True	1	1
1399	True	1	1
1400	True	1	1
1401	True	1	1
1402	True	1	1
1403	True	1	1
1404	True	1	1
1405	True	1	1
1406	True	1	1
1407	True	1	1
1408	True	1	1
1409	True	1	1
1410	True	1	1
1411	True	1	1
1412	True	1	1
1413	True	1	1
1414	True	1	1
1415	True	1	1
1416	True	1	1
1417	True	1	1
1418	True	1	1
1419	True	1	1
1420	True	1	1
1421	True	1	1
1422	True	1	1
1423	True	1	1
1424	True	1	1
1425	True	1	1
1426	True	1	1
1427	True	1	1
1428	True	1	1
1429	True	1	1
1430	True	1	1
1431	True	1	1
1432	True	1	1
1433	True	1	1
1434	True	1	1
1435	True	1	1
1436	True	1	1
1437	True	1	1
1438	True	1	1
1439	True	1	1
1440	True	1	1
1441	True	1	1
1442	True	1	1
1443	True	1	1
1444	True	1	1
1445	True	1	1
1446	True	1	1
1447	True	1	1
1448	True	1	1
1449	True	1	1
1450	True	1	1
1451	True	1	1
1452	True	1	1
1453	True	1	1
1454	True	1	1
1455	True	1	1
1456	True	1	1
1457	True	1	1
1458	True	1	1
1459	True	1	1
1460	True	1	1
1461	True	1	1
1462	True	1	1
1463	True	1	1
1464	True	1	1
1465	True	1	1
1466	True	1	1
1467	True	1	1
1468	True	1	1
1469	True	1	1
1470	True	1	1
1471	True	1	1
1472	True	1	1
1473	True	1	1
1474	True	1	1
1475	True	1	1
1476	True	1	1
1477	True	1	1
1478	True	1	1
1479	True	1	1
1480	True	1	1
1481	True	1	1
1482	True	1	1
1483	True	1	1
1484	True	1	1
1485	True	1	1
1486	True	1	1
1487	True	1	1
1488	True	1	1
1489	True	1	1
1490	True	1	1
1491	True	1	1
1492	True	1	1
1493	True	1	1
1494	True	1	1
1495	True	1	1
1496	True	1	1
1497	True	1	1
1498	True	1	1
1499	True	1	1
1500	True	1	1
1501	True	1	1
1502	True	1	1
1503	True	1	1
1504	True	1	1
1505	True	1	1
1506	True	1	1
1507	True	1	1
1508	True	1	1
1509	True	1	1
1510	True	1	1
1511	True	1	1
1512	True	1	1
1513	True	1	1
1514	True	1	1
1515	True	1	1
1516	True	1	1
1517	True	1	1
1518	True	1	1
1519	True	1	1
1520	True	1	1
1521	True	1	1
1522	True	1	1
1523	True	1	1
1524	True	1	1
1525	True	1	1
1526	True	1	1
1527	True	1	1
1528	True	1	1
1529	True	1	1
1530	True	1	1
1531	True	1	1
1532	True	1	1
1533	True	1	1
1534	True	1	1
1535	True	1	1
1536	True	1	1
1537	True	1	1
1538	True	1	1
1539	True	1	1
1540	True	1	1
1541	True	1	1
1542	True	1	1
1543	True	1	1
1544	True	1	1
1545	True	1	1
1546	True	1	1
1547	True	1	1
1548	True	1	1
1549	True	1	1
1550	True	1	1
1551	True	1	1
1552	True	1	1
1553	True	1	1
1554	True	1	1
1555	True	1	1
1556	True	1	1
1557	True	1	1
1558	True	1	1
1559	True	1	1
1560	True	1	1
1561	True	1	1
1562	True	1	1
1563	True	1	1
1564	True	1	1
1565	True	1	1
1566	True	1	1
1567	True	1	1
1568	True	1	1
1569	True	1	1
1570	True	1	1
1571	True	1	1
1572	True	1	1
1573	True	1	1
1574	True	1	1
1575	True	1	1
1576	True	1	1
1577	True	1	1
1578	True	1	1
1579	True	1	1
1580	True	1	1
1581	True	1	1
1582	True	1	1
1583	True	1	1
1584	True	1	1
1585	True	1	1
1586	True	1	1
1587	True	1	1
1588	True	1	1
1589	True	1	1
1590	True	1	1
1591	True	1	1
1592	True	1	1
1593	True	1	1
1594	True	1	1
1595	True	1	1
1596	True	1	1
1597	True	1	1
1598	True	1	1
1599	True	1	1
1600	True	1	1
1601	True	1	1
1602	True	1	1
1603	True	1	1
1604	True	1	1
1605	True	1	1
1606	True	1	1
1607	True	1	1
1608	True	1	1
1609	True	1	1
1610	True	1	1
1611	True	1	1
1612	True	1	1
1613	True	1	1
1614	True	1	1
1615	True	1	1
1616	True	1	1
1617	True	1	1
1618	True	1	1
1619	True	1	1
1620	True	1	1
1621	True	1	1
1622	True	1	1
1623	True	1	1
1624	True	1	1
1625	True	1	1
1626	True	1	1
1627	True	1	1
1628	True	1	1
1629	True	1	1
1630	True	1	1
1631	True	1	1
1632	True	1	1
1633	True	1	1
1634	True	1	1
1635	True	1	1
1636	True	1	1
1637	True	1	1
1638	True	1	1
1639	True	1	1
1640	True	1	1
1641	True	1	1
1642	True	1	1
1643	True	1	1
1644	True	1	1
1645	True	1	1
1646	True	1	1
1647	True	1	1
1648	True	1	1
1649	True	1	1
1650	True	1	1
1651	True	1	1
1652	True	1	1
1653	True	1	1
1654	True	1	1
1655	True	1	1
1656	True	1	1
1657	True	1	1
1658	True	1	1
1659	True	1	1
1660	True	1	1
1661	True	1	1
1662	True	1	1
1663	True	1	1
